unit_id,name,namebase,height,radius,weight,stratum,sizeLabel,x,z
304,Nicoli #2,Nicoli,0.9328157,1.047963,1.024444,2,XL,2.164888,-27.114
305,Julieta #2,Julieta,1.05676,0.4236428,0.1896602,3,XS,3.365637,-27.80744
306,Guilhermina #2,Guilhermina,0.774967,0.9287418,0.6684565,1,L,4.538129,-27.2646
307,Leona #2,Leona,1.205522,0.4300915,0.2229959,4,XS,6.07476,-27.62481
308,Rômulo #2,Rômulo,0.8015257,0.8628693,0.5967707,1,M,7.583841,-27.55309
309,Victória #2,Victória,0.684079,1.042818,0.7439145,0,L,9.178282,-27.89633
310,Uiara #2,Uiara,1.066255,0.4295495,0.1967377,3,XS,10.27356,-27.50797
311,Matias #2,Matias,0.6211507,1.075298,0.7182156,0,L,11.67158,-27.55545
312,Etelvino #2,Etelvino,0.9247386,0.8448305,0.6600215,2,L,12.68366,-27.10008
313,Elivelton #2,Elivelton,0.894967,0.9164114,0.7516021,2,L,14.03517,-27.67587
314,Mathias #2,Mathias,1.275864,0.9625068,1.181985,4,XL,14.54001,-27.1417
315,Juliana #2,Juliana,1.046173,1.009295,1.065711,3,XL,15.9385,-27.50142
316,Sheyla #2,Sheyla,0.9890397,1.049845,1.090094,2,XL,17.27972,-27.79079
317,André #2,André,0.6106446,0.5932127,0.2148866,0,XS,19.00523,-27.44513
318,Alexandra #2,Alexandra,1.299611,0.4240749,0.2337214,4,XS,19.71992,-27.4163
319,Thereza #2,Thereza,0.8009399,0.8289961,0.5504335,1,M,20.91234,-27.71574
320,Gabriel #2,Gabriel,1.188396,0.8073767,0.7746642,4,L,22.27149,-27.78057
321,Otaviana #2,Otaviana,0.8701364,0.6858887,0.4093499,1,S,24.20381,-27.45712
322,Janice #2,Janice,1.219839,0.5669909,0.3921522,4,S,24.98139,-27.68892
323,Nataly #2,Nataly,1.216397,0.430387,0.2253168,4,XS,26.21628,-27.20794
324,David #2,David,1.21622,0.5779873,0.4063018,4,S,27.93626,-27.90013
325,Mariana #2,Mariana,1.080181,0.8929032,0.8612027,3,XL,28.67934,-27.83222
326,André #2,André,1.223257,0.4727299,0.2733656,4,S,30.40047,-27.63983
327,Amanda #2,Amanda,0.9675692,0.5250594,0.2667466,2,S,30.78708,-27.65809
328,Graciane #2,Graciane,1.052686,0.9241418,0.8990335,3,XL,32.01773,-27.95619
329,Juliane #2,Juliane,1.021771,1.077731,1.18679,3,XL,33.36267,-27.86907
330,Paulina #2,Paulina,1.283573,0.9105253,1.064155,4,XL,-33.92627,-25.9945
331,Eloá #2,Eloá,1.170319,0.6997913,0.5731146,4,M,-32.3257,-25.82054
332,Laís #2,Laís,1.016452,0.6880584,0.4812132,2,M,-31.04662,-26.73792
333,Adriane #2,Adriane,1.081141,0.4249772,0.1952602,3,XS,-29.90171,-26.6218
334,Júlia #3,Júlia,0.7149644,0.4546688,0.1478001,0,XS,-28.92093,-26.49288
335,Adalberto #3,Adalberto,0.9670628,0.8074211,0.6304562,2,L,-27.98222,-26.06599
336,Elton #3,Elton,0.7558445,0.4804206,0.1744519,1,XS,-26.08562,-26.62519
337,Eloah #3,Eloah,0.6365731,0.6841801,0.2979814,0,S,-25.31047,-25.83876
338,Lucas #3,Lucas,0.713621,0.9598414,0.6574558,0,L,-24.12666,-25.80087
339,Nathaly #3,Nathaly,0.8720474,0.8651698,0.6527439,1,L,-22.64696,-26.30379
340,Eduardo #3,Eduardo,0.9181411,1.079125,1.069185,2,XL,-20.98477,-26.65276
341,Marta #3,Marta,0.9486628,0.3979998,0.1502718,2,XS,-19.84543,-26.16578
342,Breno #3,Breno,0.7102253,1.020465,0.7395927,0,L,-18.37042,-26.25118
343,Otaviano #3,Otaviano,1.048003,0.9959952,1.039625,3,XL,-17.39345,-26.36711
344,Adelaide #3,Adelaide,1.103343,0.8405937,0.7796198,3,L,-16.21714,-26.07473
345,Marcel #3,Marcel,1.145841,0.7756327,0.6893448,3,L,-14.62278,-26.57754
346,Roger #3,Roger,0.7668318,0.9503388,0.6925595,1,L,-13.40024,-25.86799
347,Mário #3,Mário,1.257388,0.8473917,0.9028962,4,XL,-12.26044,-26.25961
348,Michele #3,Michele,1.125466,1.015654,1.160978,3,XL,-10.94737,-26.19663
349,Gustavo #3,Gustavo,1.179884,1.042788,1.283014,4,XL,-10.31408,-26.55236
350,Jaime #3,Jaime,0.9394329,0.4377127,0.1799882,2,XS,-8.282651,-26.58729
351,Rafael #3,Rafael,0.9800272,0.8773069,0.7542951,2,L,-7.728759,-26.44323
352,Eloi #3,Eloi,0.7391496,0.9131232,0.6162985,0,L,-6.519929,-26.00107
353,Vinicius #3,Vinicius,0.6986895,0.8679963,0.526405,0,M,-4.83356,-25.845
354,Jozé #3,Jozé,0.6656536,0.8067983,0.4332896,0,M,-3.391091,-26.04405
355,Adriano #3,Adriano,0.7226685,0.9362426,0.6334552,0,L,-2.354901,-26.24169
356,Carlito #3,Carlito,0.7049822,0.6602157,0.307291,0,S,-1.001841,-25.99285
357,Marcelo #3,Marcelo,0.637043,0.4182906,0.1114615,0,XS,0.0544872,-25.95148
358,Martha #3,Martha,0.9176531,0.6213633,0.3542988,2,S,0.9403647,-26.05038
359,Bernardo #3,Bernardo,1.007498,0.8944427,0.8060266,2,L,2.629563,-26.20237
360,Gabriela #3,Gabriela,0.9646276,0.7709545,0.5733465,2,M,3.933225,-26.55132
361,Marianne #3,Marianne,0.8933589,1.093257,1.067752,2,XL,4.849403,-26.67711
362,Plinio #3,Plinio,0.751489,1.026296,0.7915307,1,L,6.209578,-26.51437
363,Josiane #3,Josiane,0.643141,0.7255789,0.338591,0,S,7.022395,-26.03765
364,Gisele #3,Gisele,0.9045402,0.7105086,0.4566323,2,M,8.262737,-26.59629
365,Aline #3,Aline,1.259782,0.750145,0.7089012,4,L,9.753848,-26.6044
366,Miguel #3,Miguel,0.7301732,0.6907147,0.348356,0,S,11.04514,-25.94424
367,Aleksandra #3,Aleksandra,0.9411856,1.076114,1.089912,2,XL,12.32286,-26.37071
368,Artur #3,Artur,1.274248,0.6041229,0.4650554,4,M,13.43506,-26.11775
369,Ticiane #3,Ticiane,0.6625342,0.7014235,0.3259634,0,S,14.58923,-26.59066
370,Guido #3,Guido,0.6278499,0.8661917,0.4710683,0,M,16.29074,-26.59472
371,Marlene #3,Marlene,1.015523,0.6095769,0.3773519,2,S,17.73689,-25.77618
372,Natali #3,Natali,0.8189825,0.7241741,0.4294975,1,M,18.51456,-26.6269
373,Jéssica #3,Jéssica,1.091236,0.7226161,0.5698153,3,M,20.10508,-26.74319
374,Heloi #3,Heloi,0.8024008,0.767087,0.4721507,1,M,20.76272,-25.76246
375,Willian #3,Willian,1.086849,0.7714242,0.646779,3,L,22.58548,-26.50041
376,Miriam #3,Miriam,1.002343,0.4378092,0.1921261,2,XS,23.52242,-25.99965
377,Alina #3,Alina,0.8064404,0.6609053,0.3522498,1,S,25.12301,-25.76136
378,Lívia #3,Lívia,0.85887,0.9944465,0.8493571,1,L,25.86392,-26.48272
379,Petra #3,Petra,1.281347,0.4509651,0.2605869,4,S,27.552,-25.88289
380,Gizeli #3,Gizeli,1.086259,0.6113476,0.4059847,3,S,28.74293,-26.74061
381,Marina #3,Marina,1.091586,0.5238245,0.2995226,3,S,30.17752,-26.26264
382,Vivian #3,Vivian,1.09434,0.5083395,0.2827874,3,S,31.0931,-26.19829
383,Caique #3,Caique,0.903594,0.4532164,0.1856028,2,XS,32.46384,-26.25386
384,Severino #3,Severino,0.6628473,0.5896273,0.2304457,0,XS,33.83051,-26.23669
385,Victoria #3,Victoria,0.6325069,1.090312,0.7519121,0,L,-33.57109,-24.57731
386,Erundina #3,Erundina,1.198506,0.5786642,0.4013226,4,S,-32.24672,-24.65163
387,Carla #3,Carla,0.8533536,0.6232178,0.3314428,1,S,-31.71655,-25.30942
388,Juliete #3,Juliete,1.289934,0.4848398,0.3032244,4,S,-30.20712,-25.12582
389,Alexa #3,Alexa,0.6355031,0.7947892,0.4014408,0,S,-28.70268,-25.12498
390,Marine #3,Marine,0.8819386,0.9452447,0.7880011,2,L,-27.95585,-25.38334
391,Janaina #3,Janaina,0.6329293,0.4313337,0.1177557,0,XS,-26.19507,-25.23187
392,Sandro #3,Sandro,0.8726901,0.8248025,0.5936903,1,M,-25.3225,-24.8178
393,Fúlvia #3,Fúlvia,0.9626372,0.4078546,0.1601303,2,XS,-23.42933,-24.79189
394,Plinia #3,Plinia,1.049688,0.7905729,0.6560608,3,L,-22.84562,-25.07366
395,George #3,George,0.912529,0.9769902,0.8710179,2,XL,-21.62458,-25.1316
396,Talita #3,Talita,0.7013569,0.4898165,0.1682697,0,XS,-19.93391,-25.2119
397,Matheus #3,Matheus,1.166166,0.4445535,0.2304668,4,XS,-18.80458,-24.98631
398,Enedina #3,Enedina,1.120678,0.5279526,0.312371,3,S,-17.88946,-25.23862
399,Augusta #3,Augusta,1.259678,0.7848122,0.7758735,4,L,-15.87436,-24.71629
400,Rogério #3,Rogério,1.104695,0.7293162,0.5875894,3,M,-15.04119,-24.75585
401,Rodrigo #3,Rodrigo,0.7122136,0.6329002,0.2852862,0,S,-13.57747,-24.55307
402,Manuela #3,Manuela,0.8274611,0.8010345,0.5309456,1,M,-12.26823,-25.01952
403,Mariane #3,Mariane,0.8952017,0.4671054,0.1953217,2,XS,-10.82145,-24.92638
404,Alana #3,Alana,1.061747,0.8665402,0.7972575,3,L,-9.52813,-24.60548
405,Janiana #3,Janiana,0.9536427,0.5721216,0.3121493,2,S,-8.790684,-25.2001
406,Valéria #3,Valéria,0.7206513,0.8579444,0.5304488,0,M,-7.061623,-25.18744
407,Hermeto #3,Hermeto,1.2497,0.7826889,0.7655686,4,L,-5.984286,-25.41983
408,Zilah #3,Zilah,1.086217,0.6468804,0.4545322,3,M,-4.794649,-24.53869
409,Hélcio #3,Hélcio,0.8592395,0.6545146,0.368089,1,S,-4.041907,-24.70646
410,Guilherme #3,Guilherme,0.9359964,0.8257947,0.6382904,2,L,-2.036849,-25.27596
411,Eliane #3,Eliane,0.8505203,1.074759,0.9824428,1,XL,-1.658031,-24.87715
412,Maria #3,Maria,0.7938579,0.7665876,0.4665157,1,M,0.1017371,-25.23335
413,Elias #3,Elias,1.013258,1.08641,1.195936,2,XL,1.028508,-25.04584
414,Vitoria #3,Vitoria,0.6180916,0.4944161,0.1510908,0,XS,2.571793,-25.00351
415,Augusto #3,Augusto,0.8890108,0.6391745,0.3632,2,S,3.26879,-24.73435
416,Daniel #3,Daniel,1.173339,0.8491514,0.8460459,4,L,5.285882,-25.44895
417,Joana #3,Joana,0.8909401,1.076414,1.032302,2,XL,5.953274,-25.22163
418,Daniela #3,Daniela,0.9273604,0.5083937,0.2396894,2,XS,7.414524,-24.61395
419,Andrea #3,Andrea,0.8125795,0.5494,0.2452693,1,XS,9.192014,-25.29259
420,Teresa #3,Teresa,1.00029,0.6071824,0.3687773,2,S,9.535624,-25.10878
421,Patricia #3,Patricia,1.270287,0.7393285,0.6943473,4,L,11.2398,-24.78653
422,Edivaldo #3,Edivaldo,0.6645112,0.5608597,0.2090311,0,XS,12.93546,-25.28857
423,Diego #3,Diego,1.166634,0.8923514,0.9289801,4,XL,13.63067,-25.37997
424,Paula #3,Paula,1.020258,0.5221972,0.2782141,3,S,14.90498,-24.79371
425,Brivaldo #3,Brivaldo,0.725343,0.4094621,0.1216104,0,XS,15.95722,-25.1903
426,Alexandre #3,Alexandre,0.8335569,0.612825,0.313046,1,S,17.79899,-25.08796
427,Fúlvio #3,Fúlvio,0.9966207,0.662574,0.4375207,2,M,18.40047,-24.70943
428,Marcela #3,Marcela,0.7518284,0.6423522,0.3102167,1,S,20.42465,-25.40266
429,Amaury #3,Amaury,0.8270385,0.8318536,0.5722944,1,M,21.5581,-25.18001
430,Sandra #3,Sandra,0.7132573,0.4321361,0.1331948,0,XS,22.95889,-25.33557
431,Eliana #3,Eliana,0.6222446,1.094127,0.7448982,0,L,23.71889,-24.74394
432,Tito #3,Tito,1.158356,0.5920355,0.4060109,3,S,24.78568,-25.39381
433,Rogéria #3,Rogéria,1.181207,0.5497231,0.3569553,4,S,25.77835,-24.96908
434,Thaysa #3,Thaysa,0.6758194,0.9026663,0.550662,0,M,27.05756,-24.86581
435,Bruno #3,Bruno,1.090055,0.4359861,0.2072019,3,XS,28.39687,-24.8003
436,Paulino #3,Paulino,0.6705056,0.484325,0.157281,0,XS,30.49453,-25.0549
437,Arthur #3,Arthur,1.150864,0.5839983,0.3925068,3,S,31.54569,-24.52721
438,Lilian #3,Lilian,0.8725763,0.4411952,0.1698498,1,XS,32.54449,-25.39335
439,Leilani #3,Leilani,0.6574202,0.4108038,0.1109461,0,XS,33.52792,-25.15819
440,Adriana #3,Adriana,1.198133,0.41091,0.2023011,4,XS,-33.63561,-23.97789
441,Maria #3,Maria,0.6747517,0.4118837,0.1144704,0,XS,-32.03973,-23.26883
442,Ticiana #3,Ticiana,0.8352169,0.663484,0.3676717,1,S,-30.76097,-23.65158
443,Diogo #3,Diogo,0.9990077,0.5052198,0.2549938,2,XS,-29.88009,-24.16596
444,Liliane #3,Liliane,1.247879,0.5666209,0.400643,4,S,-29.18629,-23.36312
445,Nicole #3,Nicole,1.298117,0.3971314,0.2047305,4,XS,-27.03089,-23.73568
446,Rafaela #3,Rafaela,0.9491629,0.6052744,0.3477326,2,S,-26.03321,-23.5047
447,Heloá #3,Heloá,1.083865,1.043627,1.180499,3,XL,-25.05111,-24.18447
448,Mateus #3,Mateus,0.9136033,0.8953431,0.7323802,2,L,-23.47029,-23.59285
449,Eduarda #3,Eduarda,0.924356,1.009829,0.9426171,2,XL,-22.40709,-24.19356
450,Everton #3,Everton,0.7292367,0.3896205,0.1107011,0,XS,-21.64092,-23.85678
451,Sara #3,Sara,0.8060119,0.5220375,0.2196569,1,XS,-20.09722,-24.03452
452,Raphael #3,Raphael,0.9255579,0.7115265,0.4685821,2,M,-19.06889,-23.42717
453,Iona #3,Iona,1.285349,0.6615477,0.5625272,4,M,-17.6555,-23.41932
454,João #3,João,0.6516743,0.4520517,0.1331701,0,XS,-15.9767,-23.45609
455,William #3,William,0.8292421,0.5347783,0.2371531,1,XS,-15.21006,-23.83568
456,Davi #3,Davi,1.261384,1.044919,1.377248,4,XL,-14.09959,-23.39574
457,Giselle #3,Giselle,0.875945,1.073189,1.008856,1,XL,-12.37933,-24.19922
458,Sheila #3,Sheila,1.066402,0.3852364,0.1582617,3,XS,-11.04774,-23.26605
459,Juliene #3,Juliene,1.240303,0.7946404,0.7831937,4,L,-10.27998,-23.94847
460,Nivaldo #3,Nivaldo,1.237068,0.7409474,0.6791544,4,L,-8.969781,-24.01922
461,Vitória #3,Vitória,1.118416,0.8307639,0.771896,3,L,-7.91354,-24.19303
462,Mauricio #3,Mauricio,0.8598791,1.0633,0.9721848,1,XL,-6.166673,-23.88671
463,Giselle #3,Giselle,0.6710221,0.9552799,0.6123477,0,M,-4.771049,-23.28035
464,Ana #3,Ana,1.106398,0.8802232,0.8572295,3,XL,-3.801613,-23.87919
465,Anderson #3,Anderson,0.6328046,0.7749392,0.3800187,0,S,-2.178729,-23.74768
466,Zilá #3,Zilá,1.187847,0.4738381,0.2666985,4,S,-1.593456,-23.2782
467,Joaquim #3,Joaquim,1.082146,0.6395957,0.4426872,3,M,0.4159629,-23.75207
468,Tania #3,Tania,1.216038,0.7196766,0.6298277,4,L,1.633809,-23.42383
469,Caetano #3,Caetano,1.254325,0.4225906,0.2240009,4,XS,2.673725,-23.93123
470,José #3,José,1.185927,0.4472799,0.2372557,4,XS,3.733001,-23.80482
471,Nicoli #3,Nicoli,0.8656046,0.5653119,0.2766278,1,S,5.449318,-23.38271
472,Julieta #3,Julieta,0.7948254,0.9074751,0.6545476,1,L,6.010523,-24.03004
473,Guilhermina #3,Guilhermina,0.6892518,0.9914336,0.6774935,0,L,7.254666,-23.88843
474,Leona #3,Leona,1.076031,0.9400875,0.9509582,3,XL,8.641001,-23.63974
475,Rômulo #3,Rômulo,0.9286616,0.4625566,0.1986951,2,XS,9.868186,-24.23929
476,Victória #3,Victória,0.6231452,0.4414855,0.1214569,0,XS,11.23324,-23.62031
477,Uiara #3,Uiara,1.240633,1.03,1.316188,4,XL,12.0349,-23.58573
478,Matias #3,Matias,0.6147205,0.4733223,0.1377183,0,XS,13.78377,-23.29658
479,Etelvino #3,Etelvino,0.6458681,0.6507859,0.2735395,0,S,14.62288,-23.6676
480,Elivelton #3,Elivelton,0.7267088,0.5882639,0.2514808,0,XS,16.44348,-23.29382
481,Mathias #3,Mathias,0.6700187,0.8811188,0.5201827,0,M,17.37043,-24.21916
482,Juliana #3,Juliana,0.7519748,0.7560115,0.4297938,1,M,18.39613,-24.09315
483,Sheyla #3,Sheyla,1.067707,0.4256919,0.1934831,3,XS,20.34926,-23.52762
484,André #3,André,1.107681,0.7200522,0.5743049,3,M,21.16212,-23.95596
485,Alexandra #3,Alexandra,1.141896,0.6101344,0.4250868,3,M,22.9521,-23.87446
486,Thereza #3,Thereza,1.088391,0.8093004,0.71286,3,L,23.44893,-23.25211
487,Gabriel #3,Gabriel,0.8208126,0.5968977,0.2924447,1,S,24.79605,-23.94605
488,Otaviana #3,Otaviana,1.05851,0.9621893,0.9799773,3,XL,26.17925,-24.06974
489,Janice #3,Janice,0.8948303,0.6766472,0.4096994,2,S,27.91068,-23.91293
490,Nataly #3,Nataly,1.100478,0.7057281,0.5480952,3,M,28.66258,-23.85705
491,David #3,David,1.129655,1.012198,1.157381,3,XL,30.49612,-23.29243
492,Mariana #3,Mariana,0.7962508,0.9642012,0.7402615,1,L,30.97816,-23.65677
493,André #3,André,1.274783,0.9767694,1.216243,4,XL,32.80827,-23.38862
494,Amanda #3,Amanda,0.83601,0.6089108,0.3099694,1,S,33.50848,-23.74622
495,Graciane #3,Graciane,0.947944,0.648229,0.3983269,2,S,-33.53461,-22.08414
496,Juliane #3,Juliane,0.7583351,0.9863661,0.7377979,1,L,-32.49816,-22.14044
497,Paulina #3,Paulina,1.043947,0.8616763,0.7751158,3,L,-31.44881,-22.68675
498,Eloá #3,Eloá,0.9931306,0.4340352,0.1870925,2,XS,-29.92093,-22.67826
499,Laís #3,Laís,1.234936,0.7825851,0.7563233,4,L,-28.63111,-22.18035
500,Adriane #3,Adriane,1.020092,0.5537843,0.3128388,3,S,-27.28247,-22.49594
501,Júlia #4,Júlia,0.65116,0.8860263,0.5111883,0,M,-26.41002,-22.17383
502,Adalberto #4,Adalberto,0.6002305,0.7888665,0.3735297,0,S,-24.6569,-22.89675
503,Elton #4,Elton,0.7074744,0.6729704,0.3204075,0,S,-23.41,-22.65757
504,Eloah #4,Eloah,1.115904,0.7376384,0.6071752,3,M,-22.83324,-22.08553
505,Lucas #4,Lucas,0.8633507,0.4783247,0.1975299,1,XS,-21.42664,-22.38864
506,Nathaly #4,Nathaly,0.9571403,1.038737,1.03273,2,XL,-20.46838,-22.11107
507,Eduardo #4,Eduardo,0.774843,0.7303015,0.413255,1,S,-18.29567,-22.22199
508,Marta #4,Marta,1.089326,0.6959552,0.5276191,3,M,-17.09636,-22.7443
509,Breno #4,Breno,1.058507,0.5321632,0.2997668,3,S,-15.90723,-22.47662
510,Otaviano #4,Otaviano,0.9515388,0.8664818,0.7144065,2,L,-14.64077,-22.93366
511,Adelaide #4,Adelaide,1.178124,0.5225136,0.3216519,4,S,-14.09029,-22.84529
512,Marcel #4,Marcel,0.7645319,0.5503829,0.231593,1,XS,-12.41527,-22.58967
513,Roger #4,Roger,0.8746706,0.8871821,0.6884463,1,L,-11.30657,-22.53643
514,Mário #4,Mário,1.242606,0.45644,0.2588813,4,S,-9.506145,-22.84183
515,Michele #4,Michele,1.069839,0.7047555,0.5313679,3,M,-8.673608,-22.4862
516,Gustavo #4,Gustavo,1.029478,0.4268669,0.1875866,3,XS,-7.595783,-22.28529
517,Jaime #4,Jaime,0.9522809,0.8007016,0.6105292,2,M,-6.062582,-22.47433
518,Rafael #4,Rafael,1.057762,0.8432341,0.7521148,3,L,-5.087724,-22.29945
519,Eloi #4,Eloi,0.7941341,0.5650544,0.2535562,1,XS,-3.464528,-22.68773
520,Vinicius #4,Vinicius,1.128639,1.011371,1.154453,3,XL,-2.346118,-22.98687
521,Jozé #4,Jozé,1.231259,0.7716797,0.733202,4,L,-1.364375,-22.00538
522,Adriano #4,Adriano,1.296775,0.6968545,0.6297221,4,L,-0.1623124,-22.45116
523,Carlito #4,Carlito,0.7522375,0.8729132,0.573188,1,M,1.60218,-22.94885
524,Marcelo #4,Marcelo,0.6694939,0.6287083,0.2646336,0,S,2.4528,-22.2392
525,Martha #4,Martha,1.155603,0.7004038,0.5668989,3,M,3.901453,-22.34926
526,Bernardo #4,Bernardo,0.9844577,0.4225249,0.1757526,2,XS,5.256385,-22.25099
527,Gabriela #4,Gabriela,0.8045003,0.9148787,0.6733692,1,L,5.936235,-22.33901
528,Marianne #4,Marianne,0.8244859,0.8707454,0.6251232,1,L,7.402974,-22.20571
529,Plinio #4,Plinio,1.158017,0.7855466,0.7145932,3,L,8.862,-22.93046
530,Josiane #4,Josiane,1.075628,0.6749115,0.4899544,3,M,10.21931,-22.93682
531,Gisele #4,Gisele,0.772634,0.4797731,0.1778466,1,XS,11.05819,-22.03066
532,Aline #4,Aline,1.15384,0.6400118,0.4726303,3,M,12.60127,-22.06809
533,Miguel #4,Miguel,1.162954,0.3977656,0.1839997,4,XS,13.76855,-22.68981
534,Aleksandra #4,Aleksandra,0.7578154,0.3822638,0.1107362,1,XS,14.96391,-22.15726
535,Artur #4,Artur,1.15133,0.8383654,0.8092197,3,L,16.45247,-22.74749
536,Ticiane #4,Ticiane,0.7776886,0.8672236,0.5848815,1,M,17.22815,-22.46411
537,Guido #4,Guido,0.7971396,0.421678,0.1417413,1,XS,18.50398,-22.46398
538,Marlene #4,Marlene,1.113399,0.6559469,0.4790581,3,M,19.58133,-22.61588
539,Natali #4,Natali,1.107983,0.803555,0.7154255,3,L,21.15412,-22.58935
540,Jéssica #4,Jéssica,1.125613,0.94667,1.008757,3,XL,22.95781,-22.06898
541,Heloi #4,Heloi,0.6991326,0.5631167,0.2216952,0,XS,24.10677,-22.70398
542,Willian #4,Willian,0.7141312,0.4468012,0.142563,0,XS,25.06884,-22.20598
543,Miriam #4,Miriam,0.6695461,0.9338701,0.5839201,0,M,26.03193,-22.95715
544,Alina #4,Alina,1.094987,0.7161021,0.5615119,3,M,27.80934,-22.43008
545,Lívia #4,Lívia,1.237297,0.9360526,1.084113,4,XL,28.93772,-22.26669
546,Petra #4,Petra,0.6750023,0.4269809,0.1230615,0,XS,29.69848,-22.57904
547,Gizeli #4,Gizeli,1.260341,0.4767876,0.2865088,4,S,31.3345,-22.36282
548,Marina #4,Marina,1.019318,0.4183443,0.1783929,2,XS,32.09186,-22.99943
549,Vivian #4,Vivian,1.075169,0.9354504,0.9408453,3,XL,33.36089,-22.00049
550,Caique #4,Caique,1.173952,1.051134,1.297078,4,XL,-33.87715,-21.56115
551,Severino #4,Severino,0.9423296,0.7111698,0.476595,2,M,-32.56334,-20.78584
552,Victoria #4,Victoria,0.6709335,0.4077056,0.1115252,0,XS,-31.07301,-21.49112
553,Erundina #4,Erundina,1.14525,0.9806219,1.101295,3,XL,-29.99977,-20.77142
554,Carla #4,Carla,0.6695281,0.5416341,0.1964178,0,XS,-28.42613,-21.67363
555,Juliete #4,Juliete,0.6390951,0.6937809,0.3076169,0,S,-27.64733,-21.72138
556,Alexa #4,Alexa,0.9557931,1.050798,1.055365,2,XL,-26.555,-21.70391
557,Marine #4,Marine,1.074182,0.5825746,0.3645702,3,S,-25.13596,-20.81433
558,Janaina #4,Janaina,0.849144,0.9630775,0.7875965,1,L,-23.50001,-20.77171
559,Sandro #4,Sandro,0.8796139,0.7391844,0.4806154,1,M,-22.75573,-21.10281
560,Fúlvia #4,Fúlvia,1.040009,0.5487067,0.3131251,3,S,-21.43037,-20.84513
561,Plinia #4,Plinia,0.920203,0.6144474,0.3474186,2,S,-19.64175,-20.98517
562,George #4,George,0.98712,0.4615614,0.210295,2,XS,-18.34875,-21.29568
563,Talita #4,Talita,1.263312,0.4048556,0.2070671,4,XS,-17.05634,-21.36588
564,Matheus #4,Matheus,1.005618,0.6278451,0.3964042,2,S,-16.06943,-21.19262
565,Enedina #4,Enedina,0.7854728,0.6612108,0.3434085,1,S,-15.21324,-20.93002
566,Augusta #4,Augusta,1.07211,0.9137565,0.8951595,3,XL,-13.34704,-20.7809
567,Rogério #4,Rogério,0.6589458,0.7557917,0.3764037,0,S,-12.42087,-21.14954
568,Rodrigo #4,Rodrigo,1.286154,0.5072108,0.3308795,4,S,-11.30222,-20.92846
569,Manuela #4,Manuela,0.6813256,0.7024234,0.3361651,0,S,-9.928816,-21.56734
570,Mariane #4,Mariane,0.6513891,0.6897207,0.3098753,0,S,-8.756933,-21.18588
571,Alana #4,Alana,0.8660749,1.034995,0.9277527,1,XL,-7.011923,-21.4286
572,Janiana #4,Janiana,1.206318,0.643422,0.4994057,4,M,-6.351161,-21.69478
573,Valéria #4,Valéria,1.172806,0.8745633,0.8970337,4,XL,-5.117773,-21.51199
574,Hermeto #4,Hermeto,1.263288,0.7397462,0.6913022,4,L,-4.019578,-21.0339
575,Zilah #4,Zilah,0.8958614,1.02019,0.9324006,2,XL,-2.319379,-21.7189
576,Hélcio #4,Hélcio,0.9739032,0.5965672,0.3466048,2,S,-1.275899,-20.97909
577,Guilherme #4,Guilherme,1.010718,0.4679312,0.2213064,2,XS,-0.2320544,-21.61835
578,Eliane #4,Eliane,1.141131,0.738501,0.6223544,3,L,1.233965,-20.91521
579,Maria #4,Maria,1.228253,0.9002983,0.9955441,4,XL,2.439873,-20.98527
580,Elias #4,Elias,1.127276,0.798726,0.7191606,3,L,3.352931,-21.03166
581,Vitoria #4,Vitoria,0.6861653,0.7572175,0.3934323,0,S,5.282164,-21.45667
582,Augusto #4,Augusto,1.156118,0.5310324,0.3260201,3,S,6.623981,-21.13347
583,Daniel #4,Daniel,0.7521722,0.9956577,0.7456541,1,L,7.759995,-21.56574
584,Joana #4,Joana,1.124683,0.7126193,0.5711433,3,M,8.279976,-21.67068
585,Daniela #4,Daniela,0.9049302,0.5363619,0.260334,2,S,10.23466,-21.00596
586,Andrea #4,Andrea,0.6685428,0.5723805,0.2190276,0,XS,11.03217,-21.42962
587,Teresa #4,Teresa,0.7420499,0.774152,0.4447189,1,M,12.34051,-21.52508
588,Patricia #4,Patricia,0.6418423,0.7152996,0.3284009,0,S,14.21285,-20.90891
589,Edivaldo #4,Edivaldo,1.150355,1.072839,1.32404,3,XL,15.408,-21.73977
590,Diego #4,Diego,0.9630365,0.5101578,0.2506408,2,XS,16.72645,-21.37303
591,Paula #4,Paula,0.7737022,0.849018,0.5577089,1,M,17.91426,-20.83204
592,Brivaldo #4,Brivaldo,1.116546,0.595787,0.3963316,3,S,18.33525,-21.31447
593,Alexandre #4,Alexandre,1.084862,0.6395986,0.4438023,3,M,19.82911,-21.21392
594,Fúlvio #4,Fúlvio,1.192834,0.6384006,0.4861458,4,M,21.37043,-20.8941
595,Marcela #4,Marcela,0.7692171,0.7124873,0.3904839,1,S,22.0904,-21.50298
596,Amaury #4,Amaury,1.20848,0.847325,0.8676395,4,XL,23.80676,-20.9983
597,Sandra #4,Sandra,1.224559,1.041608,1.328582,4,XL,24.89804,-20.96273
598,Eliana #4,Eliana,0.9877781,0.3942144,0.1535056,2,XS,26.3107,-21.49516
599,Tito #4,Tito,0.7685016,0.6375336,0.3123568,1,S,27.4959,-21.3035
600,Rogéria #4,Rogéria,0.8470575,0.6422311,0.349378,1,S,28.83245,-20.84678
